image,orig_height,orig_width,eval_height,eval_width,orig_megapixels,eval_megapixels,downscale_factor,gt_count,pred_count,signed_error,abs_error,orig_pixels_per_person,eval_pixels_per_person
291.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,180,162.89984130859375,-17.10015869140625,17.10015869140625,39321.6,9830.4
298.jpg,1088,1920,544,960,2.08896,0.52224,2.0,135,117.97998809814453,-17.02001190185547,17.02001190185547,15473.777777777777,3868.4444444444443
384.jpg,1280,2272,640,1136,2.90816,0.72704,2.0,171,154.4313201904297,-16.568679809570312,16.568679809570312,17006.783625730994,4251.695906432748
027.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,175,191.5680389404297,16.568038940429688,16.568038940429688,40445.07428571428,10111.26857142857
174.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,115,98.55776977539062,-16.442230224609375,16.442230224609375,61546.852173913045,15386.713043478261
090.jpg,1632,2496,816,1248,4.073472,1.018368,2.0,165,148.61622619628906,-16.383773803710938,16.383773803710938,24687.70909090909,6171.927272727273
131.jpg,1088,1920,544,960,2.08896,0.52224,2.0,815,831.28955078125,16.28955078125,16.28955078125,2563.1411042944787,640.7852760736197
380.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,65,48.97095489501953,-16.02904510498047,16.02904510498047,96791.63076923077,24197.907692307694
265.jpg,1344,1920,672,960,2.58048,0.64512,2.0,284,299.80413818359375,15.80413818359375,15.80413818359375,9086.197183098591,2271.549295774648
481.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,311,295.3013610839844,-15.698638916015625,15.698638916015625,20229.762057877815,5057.440514469454
084.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,235,219.56838989257812,-15.431610107421875,15.431610107421875,26772.15319148936,6693.03829787234
393.jpg,1984,3072,992,1536,6.094848,1.523712,2.0,137,121.61848449707031,-15.381515502929688,15.381515502929688,44487.94160583941,11121.985401459853
461.jpg,1344,1792,672,896,2.408448,0.602112,2.0,103,87.81169128417969,-15.188308715820312,15.188308715820312,23382.990291262136,5845.747572815534
080.jpg,1088,1920,544,960,2.08896,0.52224,2.0,81,65.81262969970703,-15.187370300292969,15.187370300292969,25789.62962962963,6447.407407407408
498.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,486,501.05657958984375,15.05657958984375,15.05657958984375,10922.666666666666,2730.6666666666665
424.jpg,1344,2048,672,1024,2.752512,0.688128,2.0,134,119.08233642578125,-14.91766357421875,14.91766357421875,20541.13432835821,5135.2835820895525
024.jpg,1216,1792,608,896,2.179072,0.544768,2.0,177,162.41429138183594,-14.585708618164062,14.585708618164062,12311.141242937852,3077.785310734463
234.jpg,1280,1920,640,960,2.4576,0.6144,2.0,167,181.54684448242188,14.546844482421875,14.546844482421875,14716.167664670658,3679.0419161676646
196.jpg,1088,1920,544,960,2.08896,0.52224,2.0,153,138.4630889892578,-14.536911010742188,14.536911010742188,13653.333333333334,3413.3333333333335
204.jpg,1312,3072,656,1536,4.030464,1.007616,2.0,343,357.5038146972656,14.503814697265625,14.503814697265625,11750.62390670554,2937.655976676385
414.jpg,1440,2176,720,1088,3.13344,0.78336,2.0,1188,1173.568115234375,-14.431884765625,14.431884765625,2637.5757575757575,659.3939393939394
435.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,47,61.003047943115234,14.003047943115234,14.003047943115234,133860.7659574468,33465.1914893617
297.jpg,1088,1920,544,960,2.08896,0.52224,2.0,86,72.01361846923828,-13.986381530761719,13.986381530761719,24290.232558139534,6072.558139534884
003.jpg,1088,1920,544,960,2.08896,0.52224,2.0,109,95.13636016845703,-13.863639831542969,13.863639831542969,19164.770642201835,4791.192660550459
083.jpg,1376,2304,688,1152,3.170304,0.792576,2.0,140,126.4104232788086,-13.589576721191406,13.589576721191406,22645.02857142857,5661.257142857143
381.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,234,220.92710876464844,-13.072891235351562,13.072891235351562,30247.384615384617,7561.846153846154
082.jpg,1344,2112,672,1056,2.838528,0.709632,2.0,122,135.0557403564453,13.055740356445312,13.055740356445312,23266.622950819674,5816.6557377049185
250.jpg,1088,1632,544,816,1.775616,0.443904,2.0,107,119.94454956054688,12.944549560546875,12.944549560546875,16594.542056074766,4148.6355140186915
241.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,44,56.903751373291016,12.903751373291016,12.903751373291016,142987.63636363635,35746.90909090909
360.jpg,992,1504,496,752,1.491968,0.372992,2.0,72,59.111907958984375,-12.888092041015625,12.888092041015625,20721.777777777777,5180.444444444444
056.jpg,1376,2048,688,1024,2.818048,0.704512,2.0,187,174.61080932617188,-12.389190673828125,12.389190673828125,15069.775401069519,3767.4438502673797
091.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,53,40.67082977294922,-12.329170227050781,12.329170227050781,118706.71698113208,29676.67924528302
110.jpg,1632,2720,816,1360,4.43904,1.10976,2.0,86,98.26876831054688,12.268768310546875,12.268768310546875,51616.74418604651,12904.186046511628
158.jpg,1440,1920,720,960,2.7648,0.6912,2.0,83,95.10238647460938,12.102386474609375,12.102386474609375,33310.843373493975,8327.710843373494
436.jpg,1728,2304,864,1152,3.981312,0.995328,2.0,129,117.10870361328125,-11.89129638671875,11.89129638671875,30862.883720930233,7715.720930232558
395.jpg,1344,1984,672,992,2.666496,0.666624,2.0,773,784.8736572265625,11.8736572265625,11.8736572265625,3449.542043984476,862.385510996119
329.jpg,1088,1920,544,960,2.08896,0.52224,2.0,126,114.18336486816406,-11.816635131835938,11.816635131835938,16579.04761904762,4144.761904761905
183.jpg,1056,1856,528,928,1.959936,0.489984,2.0,294,282.2116394042969,-11.788360595703125,11.788360595703125,6666.448979591837,1666.6122448979593
097.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,147,158.64453125,11.64453125,11.64453125,42799.02040816326,10699.755102040815
103.jpg,1088,1920,544,960,2.08896,0.52224,2.0,112,100.55204010009766,-11.447959899902344,11.447959899902344,18651.428571428572,4662.857142857143
231.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,108,96.5595474243164,-11.440452575683594,11.440452575683594,58254.22222222222,14563.555555555555
304.jpg,1088,1920,544,960,2.08896,0.52224,2.0,81,92.33370971679688,11.333709716796875,11.333709716796875,25789.62962962963,6447.407407407408
445.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,174,185.2681427001953,11.268142700195312,11.268142700195312,36157.793103448275,9039.448275862069
019.jpg,1088,1920,544,960,2.08896,0.52224,2.0,124,112.74159240722656,-11.258407592773438,11.258407592773438,16846.451612903227,4211.612903225807
456.jpg,1088,1920,544,960,2.08896,0.52224,2.0,132,120.79121398925781,-11.208786010742188,11.208786010742188,15825.454545454546,3956.3636363636365
320.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,681,669.8907470703125,-11.1092529296875,11.1092529296875,9238.555066079296,2309.638766519824
128.jpg,1088,1920,544,960,2.08896,0.52224,2.0,88,98.88530731201172,10.885307312011719,10.885307312011719,23738.18181818182,5934.545454545455
442.jpg,1088,1920,544,960,2.08896,0.52224,2.0,84,73.44876098632812,-10.551239013671875,10.551239013671875,24868.571428571428,6217.142857142857
367.jpg,1632,1632,816,816,2.663424,0.665856,2.0,5,15.238546371459961,10.238546371459961,10.238546371459961,532684.8,133171.2
480.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,240,250.19873046875,10.19873046875,10.19873046875,26214.4,6553.6
318.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,8,18.188934326171875,10.188934326171875,10.188934326171875,786432.0,196608.0
474.jpg,1088,1920,544,960,2.08896,0.52224,2.0,110,120.13461303710938,10.134613037109375,10.134613037109375,18990.545454545456,4747.636363636364
086.jpg,1600,3072,800,1536,4.9152,1.2288,2.0,494,503.947021484375,9.947021484375,9.947021484375,9949.797570850202,2487.4493927125504
295.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,43,33.057621002197266,-9.942378997802734,9.942378997802734,164602.0465116279,41150.51162790698
343.jpg,1088,1920,544,960,2.08896,0.52224,2.0,168,158.3824462890625,-9.6175537109375,9.6175537109375,12434.285714285714,3108.5714285714284
068.jpg,1728,2592,864,1296,4.478976,1.119744,2.0,292,282.4116516113281,-9.588348388671875,9.588348388671875,15338.95890410959,3834.7397260273974
495.jpg,1344,1984,672,992,2.666496,0.666624,2.0,95,85.44184112548828,-9.558158874511719,9.558158874511719,28068.378947368423,7017.094736842106
336.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,514,523.5536499023438,9.55364990234375,9.55364990234375,12240.186770428016,3060.046692607004
273.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,242,232.49195861816406,-9.508041381835938,9.508041381835938,21935.603305785124,5483.900826446281
276.jpg,1088,1920,544,960,2.08896,0.52224,2.0,66,56.727447509765625,-9.272552490234375,9.272552490234375,31650.909090909092,7912.727272727273
470.jpg,1088,1920,544,960,2.08896,0.52224,2.0,94,103.0404281616211,9.040428161621094,9.040428161621094,22222.978723404256,5555.744680851064
280.jpg,1856,2816,928,1408,5.226496,1.306624,2.0,0,9.032685279846191,9.032685279846191,9.032685279846191,5226496.0,1306624.0
223.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,129,137.5736541748047,8.573654174804688,8.573654174804688,48770.976744186046,12192.744186046511
054.jpg,1088,1920,544,960,2.08896,0.52224,2.0,155,163.49305725097656,8.493057250976562,8.493057250976562,13477.161290322581,3369.2903225806454
168.jpg,1088,1920,544,960,2.08896,0.52224,2.0,97,88.51019287109375,-8.48980712890625,8.48980712890625,21535.670103092783,5383.917525773196
098.jpg,1088,1920,544,960,2.08896,0.52224,2.0,84,92.31533813476562,8.315338134765625,8.315338134765625,24868.571428571428,6217.142857142857
184.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,243,251.31277465820312,8.312774658203125,8.312774658203125,29127.11111111111,7281.777777777777
340.jpg,1088,1632,544,816,1.775616,0.443904,2.0,138,146.30201721191406,8.302017211914062,8.302017211914062,12866.782608695652,3216.695652173913
496.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,32,23.706146240234375,-8.293853759765625,8.293853759765625,196608.0,49152.0
255.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,134,125.75540924072266,-8.244590759277344,8.244590759277344,46951.164179104475,11737.791044776119
431.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,60,51.79671096801758,-8.203289031982422,8.203289031982422,104857.6,26214.4
443.jpg,1440,1920,720,960,2.7648,0.6912,2.0,108,99.86348724365234,-8.136512756347656,8.136512756347656,25600.0,6400.0
499.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,778,769.8853759765625,-8.1146240234375,8.1146240234375,9097.542416452443,2274.3856041131107
205.jpg,1088,1920,544,960,2.08896,0.52224,2.0,157,149.03109741210938,-7.968902587890625,7.968902587890625,13305.47770700637,3326.3694267515925
292.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,84,76.79768371582031,-7.2023162841796875,7.2023162841796875,84260.57142857143,21065.14285714286
422.jpg,1088,1920,544,960,2.08896,0.52224,2.0,182,174.841064453125,-7.158935546875,7.158935546875,11477.802197802197,2869.4505494505493
272.jpg,1920,3072,960,1536,5.89824,1.47456,2.0,146,153.07882690429688,7.078826904296875,7.078826904296875,40398.90410958904,10099.72602739726
144.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,56,63.046958923339844,7.046958923339844,7.046958923339844,126390.85714285714,31597.714285714286
193.jpg,1088,1920,544,960,2.08896,0.52224,2.0,147,140.0044708251953,-6.9955291748046875,6.9955291748046875,14210.612244897959,3552.6530612244896
316.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,62,55.076202392578125,-6.923797607421875,6.923797607421875,114159.48387096774,28539.870967741936
154.jpg,3072,2048,1536,1024,6.291456,1.572864,2.0,44,37.108760833740234,-6.891239166259766,6.891239166259766,142987.63636363635,35746.90909090909
365.jpg,1728,2304,864,1152,3.981312,0.995328,2.0,302,308.72479248046875,6.72479248046875,6.72479248046875,13183.152317880795,3295.7880794701987
109.jpg,1440,2176,720,1088,3.13344,0.78336,2.0,95,101.60250854492188,6.602508544921875,6.602508544921875,32983.57894736842,8245.894736842105
246.jpg,1088,1920,544,960,2.08896,0.52224,2.0,97,103.5909423828125,6.5909423828125,6.5909423828125,21535.670103092783,5383.917525773196
332.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,182,188.56423950195312,6.564239501953125,6.564239501953125,38889.494505494506,9722.373626373626
057.jpg,1824,3072,912,1536,5.603328,1.400832,2.0,190,183.53469848632812,-6.465301513671875,6.465301513671875,29491.2,7372.8
258.jpg,1088,1920,544,960,2.08896,0.52224,2.0,185,178.592529296875,-6.407470703125,6.407470703125,11291.675675675675,2822.9189189189187
236.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,151,157.27081298828125,6.27081298828125,6.27081298828125,41665.27152317881,10416.317880794702
345.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,131,124.73836517333984,-6.261634826660156,6.261634826660156,48026.38167938931,12006.595419847328
296.jpg,1280,1952,640,976,2.49856,0.62464,2.0,259,252.7472686767578,-6.2527313232421875,6.2527313232421875,9646.949806949808,2411.737451737452
490.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,145,138.78985595703125,-6.21014404296875,6.21014404296875,43389.35172413793,10847.337931034483
289.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,958,951.8194580078125,-6.1805419921875,6.1805419921875,6567.281837160752,1641.820459290188
361.jpg,1248,1920,624,960,2.39616,0.59904,2.0,114,108.01444244384766,-5.985557556152344,5.985557556152344,21018.947368421053,5254.736842105263
315.jpg,3072,2304,1536,1152,7.077888,1.769472,2.0,37,31.025524139404297,-5.974475860595703,5.974475860595703,191294.27027027027,47823.56756756757
405.jpg,1088,1920,544,960,2.08896,0.52224,2.0,75,80.830322265625,5.830322265625,5.830322265625,27852.8,6963.2
177.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,248,253.7909393310547,5.7909393310546875,5.7909393310546875,25368.774193548386,6342.193548387097
357.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,175,180.7412872314453,5.7412872314453125,5.7412872314453125,35951.177142857145,8987.794285714286
420.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,182,176.2711944580078,-5.7288055419921875,5.7288055419921875,34568.43956043956,8642.10989010989
359.jpg,1984,3072,992,1536,6.094848,1.523712,2.0,506,500.36859130859375,-5.63140869140625,5.63140869140625,12045.154150197628,3011.288537549407
225.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,51,45.380741119384766,-5.619258880615234,5.619258880615234,123361.88235294117,30840.470588235294
326.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,22,16.400333404541016,-5.599666595458984,5.599666595458984,285975.2727272727,71493.81818181818
146.jpg,1696,2560,848,1280,4.34176,1.08544,2.0,294,288.5340576171875,-5.4659423828125,5.4659423828125,14767.891156462585,3691.9727891156463
031.jpg,1088,1920,544,960,2.08896,0.52224,2.0,82,87.44430541992188,5.444305419921875,5.444305419921875,25475.121951219513,6368.780487804878
171.jpg,960,2400,480,1200,2.304,0.576,2.0,0,5.400936126708984,5.400936126708984,5.400936126708984,2304000.0,576000.0
066.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,189,194.3665313720703,5.3665313720703125,5.3665313720703125,28086.85714285714,7021.714285714285
409.jpg,1888,2496,944,1248,4.712448,1.178112,2.0,121,126.35851287841797,5.358512878417969,5.358512878417969,38945.85123966942,9736.462809917355
472.jpg,1920,3072,960,1536,5.89824,1.47456,2.0,962,956.6621704101562,-5.33782958984375,5.33782958984375,6131.226611226612,1532.806652806653
198.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,235,240.16830444335938,5.168304443359375,5.168304443359375,30118.67234042553,7529.668085106383
302.jpg,1952,2592,976,1296,5.059584,1.264896,2.0,109,103.833251953125,-5.166748046875,5.166748046875,46418.20183486238,11604.550458715596
488.jpg,1568,3072,784,1536,4.816896,1.204224,2.0,56,61.09047317504883,5.090473175048828,5.090473175048828,86016.0,21504.0
222.jpg,1088,1920,544,960,2.08896,0.52224,2.0,127,132.04917907714844,5.0491790771484375,5.0491790771484375,16448.503937007874,4112.1259842519685
350.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,173,168.00473022460938,-4.995269775390625,4.995269775390625,36366.79768786127,9091.699421965317
389.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,87,82.01663208007812,-4.983367919921875,4.983367919921875,72315.58620689655,18078.896551724138
430.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,24,19.03667449951172,-4.963325500488281,4.963325500488281,294912.0,73728.0
035.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,26,30.953826904296875,4.953826904296875,4.953826904296875,241979.07692307694,60494.769230769234
392.jpg,1152,1920,576,960,2.21184,0.55296,2.0,141,145.86087036132812,4.860870361328125,4.860870361328125,15686.808510638299,3921.7021276595747
286.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,172,167.18533325195312,-4.814666748046875,4.814666748046875,30862.883720930233,7715.720930232558
425.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,65,60.19279861450195,-4.807201385498047,4.807201385498047,96791.63076923077,24197.907692307694
368.jpg,1088,1920,544,960,2.08896,0.52224,2.0,103,107.80709075927734,4.807090759277344,4.807090759277344,20281.165048543688,5070.291262135922
189.jpg,1856,3072,928,1536,5.701632,1.425408,2.0,60,64.795166015625,4.795166015625,4.795166015625,95027.2,23756.8
432.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,203,207.71798706054688,4.717987060546875,4.717987060546875,34866.443349753696,8716.610837438424
388.jpg,1088,1920,544,960,2.08896,0.52224,2.0,109,104.37928009033203,-4.620719909667969,4.620719909667969,19164.770642201835,4791.192660550459
256.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,16,20.544950485229492,4.544950485229492,4.544950485229492,393216.0,98304.0
391.jpg,928,3072,464,1536,2.850816,0.712704,2.0,339,343.5355224609375,4.5355224609375,4.5355224609375,8409.486725663717,2102.3716814159293
099.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,38,42.50328063964844,4.5032806396484375,4.5032806396484375,186260.2105263158,46565.05263157895
342.jpg,1664,2496,832,1248,4.153344,1.038336,2.0,338,342.4993896484375,4.4993896484375,4.4993896484375,12288.0,3072.0
092.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,56,51.5020637512207,-4.497936248779297,4.497936248779297,94793.14285714286,23698.285714285714
072.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,0,4.491115570068359,4.491115570068359,4.491115570068359,7077888.0,1769472.0
402.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,126,121.63890075683594,-4.3610992431640625,4.3610992431640625,56173.71428571428,14043.42857142857
369.jpg,3072,2048,1536,1024,6.291456,1.572864,2.0,146,141.6540069580078,-4.3459930419921875,4.3459930419921875,43092.16438356164,10773.04109589041
210.jpg,1088,1920,544,960,2.08896,0.52224,2.0,0,4.324394226074219,4.324394226074219,4.324394226074219,2088960.0,522240.0
100.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,157,161.3131103515625,4.3131103515625,4.3131103515625,45082.08917197452,11270.52229299363
301.jpg,1664,2496,832,1248,4.153344,1.038336,2.0,56,51.752845764160156,-4.247154235839844,4.247154235839844,74166.85714285714,18541.714285714286
153.jpg,3072,2304,1536,1152,7.077888,1.769472,2.0,214,209.86679077148438,-4.133209228515625,4.133209228515625,33074.2429906542,8268.56074766355
253.jpg,1216,1600,608,800,1.9456,0.4864,2.0,84,88.11949920654297,4.119499206542969,4.119499206542969,23161.904761904763,5790.476190476191
484.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,76,80.10626983642578,4.106269836425781,4.106269836425781,93130.1052631579,23282.526315789473
216.jpg,1632,1632,816,816,2.663424,0.665856,2.0,75,70.90354919433594,-4.0964508056640625,4.0964508056640625,35512.32,8878.08
403.jpg,1088,1920,544,960,2.08896,0.52224,2.0,87,83.05390167236328,-3.9460983276367188,3.9460983276367188,24011.03448275862,6002.758620689655
077.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,105,101.05572509765625,-3.94427490234375,3.94427490234375,59918.62857142857,14979.657142857142
483.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,213,216.89698791503906,3.8969879150390625,3.8969879150390625,33229.52112676056,8307.38028169014
319.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,177,173.11190795898438,-3.888092041015625,3.888092041015625,35544.94915254237,8886.237288135593
322.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,44,40.11635208129883,-3.883647918701172,3.883647918701172,142987.63636363635,35746.90909090909
314.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,0,3.8397216796875,3.8397216796875,3.8397216796875,5308416.0,1327104.0
449.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,120,123.82990264892578,3.8299026489257812,3.8299026489257812,52428.8,13107.2
167.jpg,1760,2368,880,1184,4.16768,1.04192,2.0,25,21.185226440429688,-3.8147735595703125,3.8147735595703125,166707.2,41676.8
217.jpg,1376,2048,688,1024,2.818048,0.704512,2.0,164,160.23956298828125,-3.76043701171875,3.76043701171875,17183.219512195123,4295.804878048781
235.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,13,16.727699279785156,3.7276992797851562,3.7276992797851562,483958.1538461539,120989.53846153847
065.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,26,22.34221839904785,-3.6577816009521484,3.6577816009521484,241979.07692307694,60494.769230769234
004.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,35,31.385061264038086,-3.614938735961914,3.614938735961914,202225.37142857144,50556.34285714286
259.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,22,18.45089340209961,-3.5491065979003906,3.5491065979003906,285975.2727272727,71493.81818181818
073.jpg,3072,2304,1536,1152,7.077888,1.769472,2.0,157,153.49874877929688,-3.501251220703125,3.501251220703125,45082.08917197452,11270.52229299363
396.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,46,42.512393951416016,-3.4876060485839844,3.4876060485839844,136770.78260869565,34192.69565217391
141.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,1270,1266.56396484375,-3.43603515625,3.43603515625,4953.902362204724,1238.475590551181
278.jpg,1280,1920,640,960,2.4576,0.6144,2.0,0,3.4284794330596924,3.4284794330596924,3.4284794330596924,2457600.0,614400.0
041.jpg,1344,2048,672,1024,2.752512,0.688128,2.0,0,3.3849120140075684,3.3849120140075684,3.3849120140075684,2752512.0,688128.0
482.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,67,70.37031555175781,3.3703155517578125,3.3703155517578125,93902.32835820895,23475.582089552237
106.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,27,23.667165756225586,-3.332834243774414,3.332834243774414,262144.0,65536.0
282.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,125,128.32412719726562,3.324127197265625,3.324127197265625,50331.648,12582.912
243.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,26,22.692644119262695,-3.3073558807373047,3.3073558807373047,204169.84615384616,51042.46153846154
123.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,278,281.3028869628906,3.302886962890625,3.302886962890625,22631.136690647483,5657.784172661871
288.jpg,1152,1888,576,944,2.174976,0.543744,2.0,90,93.26518249511719,3.2651824951171875,3.2651824951171875,24166.4,6041.6
033.jpg,1440,2112,720,1056,3.04128,0.76032,2.0,469,465.7649841308594,-3.235015869140625,3.235015869140625,6484.605543710021,1621.1513859275053
048.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,23,26.163440704345703,3.163440704345703,3.163440704345703,307734.26086956525,76933.56521739131
143.jpg,1216,1600,608,800,1.9456,0.4864,2.0,407,404.0014953613281,-2.998504638671875,2.998504638671875,4780.343980343981,1195.0859950859951
274.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,11,13.961610794067383,2.961610794067383,2.961610794067383,571950.5454545454,142987.63636363635
348.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,416,413.0391845703125,-2.9608154296875,2.9608154296875,17014.153846153848,4253.538461538462
328.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,282,279.0756530761719,-2.924346923828125,2.924346923828125,25098.893617021276,6274.723404255319
254.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,93,95.90701293945312,2.907012939453125,2.907012939453125,67650.06451612903,16912.516129032258
446.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,25,27.904407501220703,2.904407501220703,2.904407501220703,283115.52,70778.88
220.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,60,62.798736572265625,2.798736572265625,2.798736572265625,104857.6,26214.4
044.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,21,18.225332260131836,-2.774667739868164,2.774667739868164,299593.14285714284,74898.28571428571
417.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,13,10.318414688110352,-2.6815853118896484,2.6815853118896484,483958.1538461539,120989.53846153847
269.jpg,3072,2304,1536,1152,7.077888,1.769472,2.0,49,51.672359466552734,2.6723594665527344,2.6723594665527344,144446.693877551,36111.67346938775
063.jpg,1088,1920,544,960,2.08896,0.52224,2.0,98,95.35778045654297,-2.6422195434570312,2.6422195434570312,21315.918367346938,5328.9795918367345
283.jpg,1088,1920,544,960,2.08896,0.52224,2.0,131,128.39060974121094,-2.6093902587890625,2.6093902587890625,15946.259541984733,3986.5648854961833
437.jpg,1088,1920,544,960,2.08896,0.52224,2.0,72,69.4764404296875,-2.5235595703125,2.5235595703125,29013.333333333332,7253.333333333333
233.jpg,2464,3072,1232,1536,7.569408,1.892352,2.0,17,19.52139663696289,2.5213966369628906,2.5213966369628906,445259.29411764705,111314.82352941176
441.jpg,1280,2880,640,1440,3.6864,0.9216,2.0,80,82.50843048095703,2.5084304809570312,2.5084304809570312,46080.0,11520.0
132.jpg,1728,2304,864,1152,3.981312,0.995328,2.0,16,18.444475173950195,2.4444751739501953,2.4444751739501953,248832.0,62208.0
182.jpg,1088,1920,544,960,2.08896,0.52224,2.0,89,91.42537689208984,2.4253768920898438,2.4253768920898438,23471.460674157304,5867.865168539326
439.jpg,1728,1280,864,640,2.21184,0.55296,2.0,6,3.6064863204956055,-2.3935136795043945,2.3935136795043945,368640.0,92160.0
151.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,11,8.640066146850586,-2.359933853149414,2.359933853149414,571950.5454545454,142987.63636363635
279.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,43,45.345664978027344,2.3456649780273438,2.3456649780273438,164602.0465116279,41150.51162790698
113.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,20,17.683650970458984,-2.3163490295410156,2.3163490295410156,314572.8,78643.2
333.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,37,39.251338958740234,2.2513389587402344,2.2513389587402344,170039.35135135136,42509.83783783784
022.jpg,1984,3008,992,1504,5.967872,1.491968,2.0,46,48.24507141113281,2.2450714111328125,2.2450714111328125,129736.34782608696,32434.08695652174
387.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,313,310.77557373046875,-2.22442626953125,2.22442626953125,20100.49840255591,5025.124600638977
208.jpg,1088,1632,544,816,1.775616,0.443904,2.0,39,41.21866226196289,2.2186622619628906,2.2186622619628906,45528.61538461538,11382.153846153846
458.jpg,1536,2496,768,1248,3.833856,0.958464,2.0,203,200.78883361816406,-2.2111663818359375,2.2111663818359375,18885.99014778325,4721.4975369458125
126.jpg,1088,1920,544,960,2.08896,0.52224,2.0,103,100.8351058959961,-2.1648941040039062,2.1648941040039062,20281.165048543688,5070.291262135922
