image,orig_height,orig_width,eval_height,eval_width,orig_megapixels,eval_megapixels,downscale_factor,gt_count,pred_count,signed_error,abs_error,orig_pixels_per_person,eval_pixels_per_person
133.jpg,3072,2304,3072,2304,7.077888,7.077888,1.0,275,292.6710510253906,17.671051025390625,17.671051025390625,25737.774545454544,25737.774545454544
091.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,53,35.39490509033203,-17.60509490966797,17.60509490966797,118706.71698113208,118706.71698113208
445.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,174,191.2991943359375,17.2991943359375,17.2991943359375,36157.793103448275,36157.793103448275
158.jpg,1440,1920,1440,1920,2.7648,2.7648,1.0,83,100.25212097167969,17.252120971679688,17.252120971679688,33310.843373493975,33310.843373493975
376.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,230,247.15090942382812,17.150909423828125,17.150909423828125,27354.15652173913,27354.15652173913
294.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,300,317.0718688964844,17.071868896484375,17.071868896484375,20971.52,20971.52
325.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,1619,1601.940673828125,-17.059326171875,17.059326171875,4371.76528721433,4371.76528721433
134.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,398,414.7848205566406,16.784820556640625,16.784820556640625,15807.678391959798,15807.678391959798
220.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,60,76.68464660644531,16.684646606445312,16.684646606445312,104857.6,104857.6
187.jpg,1024,1568,1024,1568,1.605632,1.605632,1.0,195,178.31845092773438,-16.681549072265625,16.681549072265625,8234.010256410256,8234.010256410256
359.jpg,1984,3072,1984,3072,6.094848,6.094848,1.0,506,522.6525268554688,16.65252685546875,16.65252685546875,12045.154150197628,12045.154150197628
469.jpg,1504,2176,1504,2176,3.272704,3.272704,1.0,65,48.36578369140625,-16.63421630859375,16.63421630859375,50349.29230769231,50349.29230769231
074.jpg,1984,2272,1984,2272,4.507648,4.507648,1.0,279,295.6029357910156,16.602935791015625,16.602935791015625,16156.444444444445,16156.444444444445
296.jpg,1280,1952,1280,1952,2.49856,2.49856,1.0,259,275.5670166015625,16.5670166015625,16.5670166015625,9646.949806949808,9646.949806949808
126.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,103,119.36839294433594,16.368392944335938,16.368392944335938,20281.165048543688,20281.165048543688
387.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,313,329.21978759765625,16.21978759765625,16.21978759765625,20100.49840255591,20100.49840255591
034.jpg,1472,2336,1472,2336,3.438592,3.438592,1.0,0,16.21560287475586,16.21560287475586,16.21560287475586,3438592.0,3438592.0
427.jpg,1472,2368,1472,2368,3.485696,3.485696,1.0,1395,1411.075927734375,16.075927734375,16.075927734375,2498.7068100358424,2498.7068100358424
240.jpg,1248,1984,1248,1984,2.476032,2.476032,1.0,786,802.0382080078125,16.0382080078125,16.0382080078125,3150.1679389312976,3150.1679389312976
367.jpg,1632,1632,1632,1632,2.663424,2.663424,1.0,5,21.029224395751953,16.029224395751953,16.029224395751953,532684.8,532684.8
241.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,44,59.79155349731445,15.791553497314453,15.791553497314453,142987.63636363635,142987.63636363635
262.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,240,255.7559814453125,15.7559814453125,15.7559814453125,29491.2,29491.2
060.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,385,400.67987060546875,15.67987060546875,15.67987060546875,16341.444155844156,16341.444155844156
330.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,272,256.52484130859375,-15.47515869140625,15.47515869140625,7680.0,7680.0
492.jpg,1440,2176,1440,2176,3.13344,3.13344,1.0,334,318.66632080078125,-15.33367919921875,15.33367919921875,9381.556886227545,9381.556886227545
412.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,619,634.1925048828125,15.1925048828125,15.1925048828125,8575.793214862682,8575.793214862682
319.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,177,192.03762817382812,15.037628173828125,15.037628173828125,35544.94915254237,35544.94915254237
420.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,182,197.0189208984375,15.0189208984375,15.0189208984375,34568.43956043956,34568.43956043956
360.jpg,992,1504,992,1504,1.491968,1.491968,1.0,72,57.05393600463867,-14.946063995361328,14.946063995361328,20721.777777777777,20721.777777777777
250.jpg,1088,1632,1088,1632,1.775616,1.775616,1.0,107,121.93760681152344,14.937606811523438,14.937606811523438,16594.542056074766,16594.542056074766
450.jpg,1088,1600,1088,1600,1.7408,1.7408,1.0,327,312.2770690917969,-14.722930908203125,14.722930908203125,5323.547400611621,5323.547400611621
406.jpg,832,3072,832,3072,2.555904,2.555904,1.0,537,551.7008666992188,14.70086669921875,14.70086669921875,4759.597765363129,4759.597765363129
109.jpg,1440,2176,1440,2176,3.13344,3.13344,1.0,95,109.58527374267578,14.585273742675781,14.585273742675781,32983.57894736842,32983.57894736842
106.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,27,41.52191162109375,14.52191162109375,14.52191162109375,262144.0,262144.0
343.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,168,153.71566772460938,-14.284332275390625,14.284332275390625,12434.285714285714,12434.285714285714
476.jpg,1920,2592,1920,2592,4.97664,4.97664,1.0,36,49.98476791381836,13.98476791381836,13.98476791381836,138240.0,138240.0
019.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,124,137.8701629638672,13.870162963867188,13.870162963867188,16846.451612903227,16846.451612903227
172.jpg,1696,2560,1696,2560,4.34176,4.34176,1.0,428,441.5429992675781,13.542999267578125,13.542999267578125,10144.29906542056,10144.29906542056
414.jpg,1440,2176,1440,2176,3.13344,3.13344,1.0,1188,1174.70361328125,-13.29638671875,13.29638671875,2637.5757575757575,2637.5757575757575
206.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,832,845.1741333007812,13.17413330078125,13.17413330078125,6380.307692307692,6380.307692307692
210.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,0,12.964775085449219,12.964775085449219,12.964775085449219,2088960.0,2088960.0
384.jpg,1280,2272,1280,2272,2.90816,2.90816,1.0,171,183.8592529296875,12.8592529296875,12.8592529296875,17006.783625730994,17006.783625730994
068.jpg,1728,2592,1728,2592,4.478976,4.478976,1.0,292,304.8511047363281,12.851104736328125,12.851104736328125,15338.95890410959,15338.95890410959
073.jpg,3072,2304,3072,2304,7.077888,7.077888,1.0,157,169.8408966064453,12.840896606445312,12.840896606445312,45082.08917197452,45082.08917197452
278.jpg,1280,1920,1280,1920,2.4576,2.4576,1.0,0,12.824297904968262,12.824297904968262,12.824297904968262,2457600.0,2457600.0
444.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,114,126.70008850097656,12.700088500976562,12.700088500976562,55188.21052631579,55188.21052631579
374.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,578,590.6604614257812,12.66046142578125,12.66046142578125,10884.871972318339,10884.871972318339
339.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,79,91.62037658691406,12.620376586914062,12.620376586914062,79638.6835443038,79638.6835443038
273.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,242,229.41517639160156,-12.584823608398438,12.584823608398438,21935.603305785124,21935.603305785124
016.jpg,1984,2656,1984,2656,5.269504,5.269504,1.0,263,275.5396423339844,12.539642333984375,12.539642333984375,20036.136882129278,20036.136882129278
282.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,125,137.36578369140625,12.36578369140625,12.36578369140625,50331.648,50331.648
114.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,280,292.218505859375,12.218505859375,12.218505859375,7460.571428571428,7460.571428571428
320.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,681,692.834228515625,11.834228515625,11.834228515625,9238.555066079296,9238.555066079296
436.jpg,1728,2304,1728,2304,3.981312,3.981312,1.0,129,117.23353576660156,-11.766464233398438,11.766464233398438,30862.883720930233,30862.883720930233
480.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,240,251.7255096435547,11.725509643554688,11.725509643554688,26214.4,26214.4
146.jpg,1696,2560,1696,2560,4.34176,4.34176,1.0,294,305.6470642089844,11.647064208984375,11.647064208984375,14767.891156462585,14767.891156462585
062.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,187,175.64723205566406,-11.352767944335938,11.352767944335938,33644.149732620324,33644.149732620324
123.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,278,289.24530029296875,11.24530029296875,11.24530029296875,22631.136690647483,22631.136690647483
344.jpg,1792,3072,1792,3072,5.505024,5.505024,1.0,250,238.81637573242188,-11.183624267578125,11.183624267578125,22020.096,22020.096
149.jpg,928,2432,928,2432,2.256896,2.256896,1.0,381,369.9360656738281,-11.063934326171875,11.063934326171875,5923.6115485564305,5923.6115485564305
024.jpg,1216,1792,1216,1792,2.179072,2.179072,1.0,177,188.02488708496094,11.024887084960938,11.024887084960938,12311.141242937852,12311.141242937852
425.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,65,75.98786926269531,10.987869262695312,10.987869262695312,96791.63076923077,96791.63076923077
500.jpg,1664,2496,1664,2496,4.153344,4.153344,1.0,180,169.03524780273438,-10.964752197265625,10.964752197265625,23074.133333333335,23074.133333333335
442.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,84,94.75907135009766,10.759071350097656,10.759071350097656,24868.571428571428,24868.571428571428
244.jpg,1856,3072,1856,3072,5.701632,5.701632,1.0,7122,7111.27880859375,-10.72119140625,10.72119140625,800.5661331086774,800.5661331086774
086.jpg,1600,3072,1600,3072,4.9152,4.9152,1.0,494,504.71063232421875,10.71063232421875,10.71063232421875,9949.797570850202,9949.797570850202
326.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,22,11.300241470336914,-10.699758529663086,10.699758529663086,285975.2727272727,285975.2727272727
383.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,16,26.65961456298828,10.659614562988281,10.659614562988281,442368.0,442368.0
090.jpg,1632,2496,1632,2496,4.073472,4.073472,1.0,165,175.5942840576172,10.594284057617188,10.594284057617188,24687.70909090909,24687.70909090909
348.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,416,426.32696533203125,10.32696533203125,10.32696533203125,17014.153846153848,17014.153846153848
191.jpg,2208,3072,2208,3072,6.782976,6.782976,1.0,17,27.307666778564453,10.307666778564453,10.307666778564453,398998.5882352941,398998.5882352941
430.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,24,34.2840461730957,10.284046173095703,10.284046173095703,294912.0,294912.0
040.jpg,3072,2048,3072,2048,6.291456,6.291456,1.0,118,107.99360656738281,-10.006393432617188,10.006393432617188,53317.42372881356,53317.42372881356
217.jpg,1376,2048,1376,2048,2.818048,2.818048,1.0,164,154.14442443847656,-9.855575561523438,9.855575561523438,17183.219512195123,17183.219512195123
398.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,107,116.81954956054688,9.819549560546875,9.819549560546875,19522.99065420561,19522.99065420561
057.jpg,1824,3072,1824,3072,5.603328,5.603328,1.0,190,199.5238037109375,9.5238037109375,9.5238037109375,29491.2,29491.2
482.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,67,76.49422454833984,9.494224548339844,9.494224548339844,93902.32835820895,93902.32835820895
099.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,38,47.41275405883789,9.41275405883789,9.41275405883789,186260.2105263158,186260.2105263158
087.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,146,155.40316772460938,9.403167724609375,9.403167724609375,36359.01369863014,36359.01369863014
131.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,815,824.3314819335938,9.33148193359375,9.33148193359375,2563.1411042944787,2563.1411042944787
449.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,120,129.31365966796875,9.31365966796875,9.31365966796875,52428.8,52428.8
179.jpg,1280,1952,1280,1952,2.49856,2.49856,1.0,109,118.16213989257812,9.162139892578125,9.162139892578125,22922.56880733945,22922.56880733945
203.jpg,1152,1888,1152,1888,2.174976,2.174976,1.0,94,103.11968231201172,9.119682312011719,9.119682312011719,23138.042553191488,23138.042553191488
189.jpg,1856,3072,1856,3072,5.701632,5.701632,1.0,60,69.07156372070312,9.071563720703125,9.071563720703125,95027.2,95027.2
029.jpg,1152,1920,1152,1920,2.21184,2.21184,1.0,202,211.0396270751953,9.039627075195312,9.039627075195312,10949.70297029703,10949.70297029703
474.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,110,119.03053283691406,9.030532836914062,9.030532836914062,18990.545454545456,18990.545454545456
464.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,68,76.89012908935547,8.890129089355469,8.890129089355469,92521.41176470589,92521.41176470589
432.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,203,211.8660430908203,8.866043090820312,8.866043090820312,34866.443349753696,34866.443349753696
337.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,0,8.837013244628906,8.837013244628906,8.837013244628906,2088960.0,2088960.0
470.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,94,102.72266387939453,8.722663879394531,8.722663879394531,22222.978723404256,22222.978723404256
176.jpg,1856,2784,1856,2784,5.167104,5.167104,1.0,254,262.5783386230469,8.578338623046875,8.578338623046875,20342.929133858266,20342.929133858266
127.jpg,1920,2560,1920,2560,4.9152,4.9152,1.0,172,163.45938110351562,-8.540618896484375,8.540618896484375,28576.74418604651,28576.74418604651
283.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,131,139.52169799804688,8.521697998046875,8.521697998046875,15946.259541984733,15946.259541984733
075.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,490,498.46875,8.46875,8.46875,4263.183673469388,4263.183673469388
098.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,84,92.3610610961914,8.361061096191406,8.361061096191406,24868.571428571428,24868.571428571428
100.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,157,165.3598175048828,8.359817504882812,8.359817504882812,45082.08917197452,45082.08917197452
355.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,102,110.32733917236328,8.327339172363281,8.327339172363281,61680.94117647059,61680.94117647059
461.jpg,1344,1792,1344,1792,2.408448,2.408448,1.0,103,94.73503112792969,-8.264968872070312,8.264968872070312,23382.990291262136,23382.990291262136
048.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,23,31.214963912963867,8.214963912963867,8.214963912963867,307734.26086956525,307734.26086956525
303.jpg,1536,2304,1536,2304,3.538944,3.538944,1.0,43,51.17524719238281,8.175247192382812,8.175247192382812,82301.02325581395,82301.02325581395
488.jpg,1568,3072,1568,3072,4.816896,4.816896,1.0,56,64.13472747802734,8.134727478027344,8.134727478027344,86016.0,86016.0
183.jpg,1056,1856,1056,1856,1.959936,1.959936,1.0,294,285.87554931640625,-8.12445068359375,8.12445068359375,6666.448979591837,6666.448979591837
222.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,127,135.11521911621094,8.115219116210938,8.115219116210938,16448.503937007874,16448.503937007874
175.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,89,80.90540313720703,-8.094596862792969,8.094596862792969,23471.460674157304,23471.460674157304
386.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,360,367.99298095703125,7.99298095703125,7.99298095703125,17476.266666666666,17476.266666666666
171.jpg,960,2400,960,2400,2.304,2.304,1.0,0,7.917819023132324,7.917819023132324,7.917819023132324,2304000.0,2304000.0
045.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,5,12.841135025024414,7.841135025024414,7.841135025024414,1415577.6,1415577.6
308.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,56,63.825477600097656,7.825477600097656,7.825477600097656,112347.42857142857,112347.42857142857
080.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,81,88.82424926757812,7.824249267578125,7.824249267578125,25789.62962962963,25789.62962962963
298.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,135,142.8219451904297,7.8219451904296875,7.8219451904296875,15473.777777777777,15473.777777777777
231.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,108,115.77324676513672,7.773246765136719,7.773246765136719,58254.22222222222,58254.22222222222
380.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,65,57.26727294921875,-7.73272705078125,7.73272705078125,96791.63076923077,96791.63076923077
446.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,25,32.70884704589844,7.7088470458984375,7.7088470458984375,283115.52,283115.52
495.jpg,1344,1984,1344,1984,2.666496,2.666496,1.0,95,87.39505004882812,-7.604949951171875,7.604949951171875,28068.378947368423,28068.378947368423
035.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,26,33.56635284423828,7.566352844238281,7.566352844238281,241979.07692307694,241979.07692307694
249.jpg,1920,2880,1920,2880,5.5296,5.5296,1.0,281,288.3644104003906,7.364410400390625,7.364410400390625,19678.29181494662,19678.29181494662
166.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,105,97.71326446533203,-7.286735534667969,7.286735534667969,19894.85714285714,19894.85714285714
405.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,75,82.26888275146484,7.268882751464844,7.268882751464844,27852.8,27852.8
083.jpg,1376,2304,1376,2304,3.170304,3.170304,1.0,140,132.92788696289062,-7.072113037109375,7.072113037109375,22645.02857142857,22645.02857142857
147.jpg,1376,1856,1376,1856,2.553856,2.553856,1.0,233,239.89463806152344,6.8946380615234375,6.8946380615234375,10960.755364806866,10960.755364806866
177.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,248,254.82574462890625,6.82574462890625,6.82574462890625,25368.774193548386,25368.774193548386
409.jpg,1888,2496,1888,2496,4.712448,4.712448,1.0,121,127.82136535644531,6.8213653564453125,6.8213653564453125,38945.85123966942,38945.85123966942
130.jpg,3072,2304,3072,2304,7.077888,7.077888,1.0,48,54.79780578613281,6.7978057861328125,6.7978057861328125,147456.0,147456.0
280.jpg,1856,2816,1856,2816,5.226496,5.226496,1.0,0,6.668573379516602,6.668573379516602,6.668573379516602,5226496.0,5226496.0
102.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,1101,1094.3974609375,-6.6025390625,6.6025390625,6428.599455040872,6428.599455040872
025.jpg,1088,1632,1088,1632,1.775616,1.775616,1.0,41,47.59812927246094,6.5981292724609375,6.5981292724609375,43307.70731707317,43307.70731707317
342.jpg,1664,2496,1664,2496,4.153344,4.153344,1.0,338,344.5886535644531,6.588653564453125,6.588653564453125,12288.0,12288.0
256.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,16,22.486101150512695,6.486101150512695,6.486101150512695,393216.0,393216.0
031.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,82,88.44881439208984,6.448814392089844,6.448814392089844,25475.121951219513,25475.121951219513
053.jpg,2080,3072,2080,3072,6.38976,6.38976,1.0,164,157.72705078125,-6.27294921875,6.27294921875,38961.95121951219,38961.95121951219
022.jpg,1984,3008,1984,3008,5.967872,5.967872,1.0,46,52.203216552734375,6.203216552734375,6.203216552734375,129736.34782608696,129736.34782608696
174.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,115,109.12825775146484,-5.871742248535156,5.871742248535156,61546.852173913045,61546.852173913045
438.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,113,107.26751708984375,-5.73248291015625,5.73248291015625,18486.37168141593,18486.37168141593
066.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,189,194.73199462890625,5.73199462890625,5.73199462890625,28086.85714285714,28086.85714285714
292.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,84,78.3388442993164,-5.661155700683594,5.661155700683594,84260.57142857143,84260.57142857143
182.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,89,94.6583023071289,5.658302307128906,5.658302307128906,23471.460674157304,23471.460674157304
369.jpg,3072,2048,3072,2048,6.291456,6.291456,1.0,146,140.3574981689453,-5.6425018310546875,5.6425018310546875,43092.16438356164,43092.16438356164
153.jpg,3072,2304,3072,2304,7.077888,7.077888,1.0,214,219.6277618408203,5.6277618408203125,5.6277618408203125,33074.2429906542,33074.2429906542
460.jpg,2112,3072,2112,3072,6.488064,6.488064,1.0,240,234.37509155273438,-5.624908447265625,5.624908447265625,27033.6,27033.6
388.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,109,114.57188415527344,5.5718841552734375,5.5718841552734375,19164.770642201835,19164.770642201835
104.jpg,992,1632,992,1632,1.618944,1.618944,1.0,57,51.480308532714844,-5.519691467285156,5.519691467285156,28402.526315789473,28402.526315789473
291.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,180,174.49090576171875,-5.50909423828125,5.50909423828125,39321.6,39321.6
196.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,153,147.51577758789062,-5.484222412109375,5.484222412109375,13653.333333333334,13653.333333333334
245.jpg,1760,2304,1760,2304,4.05504,4.05504,1.0,43,48.42451095581055,5.424510955810547,5.424510955810547,94303.25581395348,94303.25581395348
365.jpg,1728,2304,1728,2304,3.981312,3.981312,1.0,302,307.33154296875,5.33154296875,5.33154296875,13183.152317880795,13183.152317880795
457.jpg,1920,2880,1920,2880,5.5296,5.5296,1.0,43,37.6778450012207,-5.322154998779297,5.322154998779297,128595.3488372093,128595.3488372093
295.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,43,37.835914611816406,-5.164085388183594,5.164085388183594,164602.0465116279,164602.0465116279
345.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,131,125.8723373413086,-5.127662658691406,5.127662658691406,48026.38167938931,48026.38167938931
275.jpg,1888,3072,1888,3072,5.799936,5.799936,1.0,216,210.8769073486328,-5.1230926513671875,5.1230926513671875,26851.555555555555,26851.555555555555
269.jpg,3072,2304,3072,2304,7.077888,7.077888,1.0,49,53.98067855834961,4.980678558349609,4.980678558349609,144446.693877551,144446.693877551
145.jpg,1760,2208,1760,2208,3.88608,3.88608,1.0,15,19.924983978271484,4.924983978271484,4.924983978271484,259072.0,259072.0
259.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,22,17.075531005859375,-4.924468994140625,4.924468994140625,285975.2727272727,285975.2727272727
125.jpg,3072,2464,3072,2464,7.569408,7.569408,1.0,12924,12928.85546875,4.85546875,4.85546875,585.686165273909,585.686165273909
221.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,107,111.78712463378906,4.7871246337890625,4.7871246337890625,66148.4859813084,66148.4859813084
274.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,11,15.715301513671875,4.715301513671875,4.715301513671875,571950.5454545454,571950.5454545454
063.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,98,102.67156219482422,4.671562194824219,4.671562194824219,21315.918367346938,21315.918367346938
497.jpg,1376,2048,1376,2048,2.818048,2.818048,1.0,0,4.671124458312988,4.671124458312988,4.671124458312988,2818048.0,2818048.0
382.jpg,1216,1824,1216,1824,2.217984,2.217984,1.0,64,68.59349822998047,4.593498229980469,4.593498229980469,34656.0,34656.0
151.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,11,6.464777946472168,-4.535222053527832,4.535222053527832,571950.5454545454,571950.5454545454
268.jpg,3008,2048,3008,2048,6.160384,6.160384,1.0,178,182.53274536132812,4.532745361328125,4.532745361328125,34608.89887640449,34608.89887640449
002.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,486,490.45428466796875,4.45428466796875,4.45428466796875,4298.271604938272,4298.271604938272
007.jpg,1536,2048,1536,2048,3.145728,3.145728,1.0,169,173.43435668945312,4.434356689453125,4.434356689453125,18613.775147928995,18613.775147928995
324.jpg,1248,1984,1248,1984,2.476032,2.476032,1.0,44,39.58748245239258,-4.412517547607422,4.412517547607422,56273.454545454544,56273.454545454544
116.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,33,37.39575958251953,4.395759582519531,4.395759582519531,160861.0909090909,160861.0909090909
168.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,97,92.68255615234375,-4.31744384765625,4.31744384765625,21535.670103092783,21535.670103092783
188.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,29,24.76289176940918,-4.23710823059082,4.23710823059082,244065.10344827586,244065.10344827586
021.jpg,1088,2176,1088,2176,2.367488,2.367488,1.0,161,165.2324981689453,4.2324981689453125,4.2324981689453125,14704.894409937888,14704.894409937888
307.jpg,1536,2304,1536,2304,3.538944,3.538944,1.0,61,65.19905090332031,4.1990509033203125,4.1990509033203125,58015.475409836065,58015.475409836065
255.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,134,138.16986083984375,4.16986083984375,4.16986083984375,46951.164179104475,46951.164179104475
253.jpg,1216,1600,1216,1600,1.9456,1.9456,1.0,84,88.11744689941406,4.1174468994140625,4.1174468994140625,23161.904761904763,23161.904761904763
092.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,56,60.06943130493164,4.069431304931641,4.069431304931641,94793.14285714286,94793.14285714286
370.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,22,17.965036392211914,-4.034963607788086,4.034963607788086,285975.2727272727,285975.2727272727
419.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,0,3.989384174346924,3.989384174346924,3.989384174346924,7077888.0,7077888.0
160.jpg,1216,1600,1216,1600,1.9456,1.9456,1.0,35,38.90274429321289,3.9027442932128906,3.9027442932128906,55588.57142857143,55588.57142857143
032.jpg,1344,1984,1344,1984,2.666496,2.666496,1.0,867,870.8788452148438,3.87884521484375,3.87884521484375,3075.5432525951555,3075.5432525951555
243.jpg,1728,3072,1728,3072,5.308416,5.308416,1.0,26,22.15691566467285,-3.8430843353271484,3.8430843353271484,204169.84615384616,204169.84615384616
458.jpg,1536,2496,1536,2496,3.833856,3.833856,1.0,203,199.23992919921875,-3.76007080078125,3.76007080078125,18885.99014778325,18885.99014778325
318.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,8,11.73270034790039,3.7327003479003906,3.7327003479003906,786432.0,786432.0
226.jpg,1312,2528,1312,2528,3.316736,3.316736,1.0,0,3.696356773376465,3.696356773376465,3.696356773376465,3316736.0,3316736.0
403.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,87,83.31494903564453,-3.6850509643554688,3.6850509643554688,24011.03448275862,24011.03448275862
201.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,180,183.6844024658203,3.6844024658203125,3.6844024658203125,34952.53333333333,34952.53333333333
448.jpg,1344,3008,1344,3008,4.042752,4.042752,1.0,0,3.6617510318756104,3.6617510318756104,3.6617510318756104,4042752.0,4042752.0
003.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,109,105.38247680664062,-3.617523193359375,3.617523193359375,19164.770642201835,19164.770642201835
443.jpg,1440,1920,1440,1920,2.7648,2.7648,1.0,108,104.43161010742188,-3.568389892578125,3.568389892578125,25600.0,25600.0
167.jpg,1760,2368,1760,2368,4.16768,4.16768,1.0,25,28.52460289001465,3.5246028900146484,3.5246028900146484,166707.2,166707.2
042.jpg,2048,3072,2048,3072,6.291456,6.291456,1.0,59,62.51380920410156,3.5138092041015625,3.5138092041015625,106634.84745762713,106634.84745762713
150.jpg,2304,3072,2304,3072,7.077888,7.077888,1.0,0,3.4974477291107178,3.4974477291107178,3.4974477291107178,7077888.0,7077888.0
385.jpg,1504,1504,1504,1504,2.262016,2.262016,1.0,11,14.48826789855957,3.4882678985595703,3.4882678985595703,205637.81818181818,205637.81818181818
205.jpg,1088,1920,1088,1920,2.08896,2.08896,1.0,157,153.52723693847656,-3.4727630615234375,3.4727630615234375,13305.47770700637,13305.47770700637
